accessor/identifier,accessor/identifierType,category,identifier,kind,timeStamp,type,outOfProcess,initiatedType,context,domain,contextVerificationType,domainType,firstTimeStamp,bundleID,domainOwner,hits,domainClassification
com.apple.mobilemail,bundleID,contacts,B8BD7D89-AB11-493B-B70E-72FCFF12550F,intervalBegin,2022-04-11T23:45:10.794+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,14E030D3-CC63-44F7-99D7-9E05431ED9DB,intervalBegin,2022-04-11T23:45:11.906+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,14E030D3-CC63-44F7-99D7-9E05431ED9DB,intervalEnd,2022-04-11T23:45:12.897+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,38618CE4-4847-4773-A9DE-8F32097B46A1,intervalBegin,2022-04-11T23:45:14.282+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,38618CE4-4847-4773-A9DE-8F32097B46A1,intervalEnd,2022-04-11T23:45:15.637+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,56244010-4F11-4CF4-AED5-4CE1E0D2D4D5,intervalBegin,2022-04-11T23:45:16.046+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,B8BD7D89-AB11-493B-B70E-72FCFF12550F,intervalEnd,2022-04-11T23:45:16.049+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,56244010-4F11-4CF4-AED5-4CE1E0D2D4D5,intervalEnd,2022-04-11T23:45:17.388+04:00,access,,,,,,,,,,,
com.burbn.instagram,bundleID,contacts,62B0E02C-EA5A-46E2-8251-A494FF2C93FD,intervalBegin,2022-04-11T23:45:25.115+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,6A7949B5-EFE8-49B5-BB90-B51D97DB0BE8,intervalEnd,2022-04-11T23:45:33.955+04:00,access,,,,,,,,,,,
com.burbn.instagram,bundleID,contacts,62B0E02C-EA5A-46E2-8251-A494FF2C93FD,intervalEnd,2022-04-11T23:46:10.088+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,9003B188-BC3B-45EC-B78B-04E4C9C9BA5C,intervalBegin,2022-04-11T23:46:52.836+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,9003B188-BC3B-45EC-B78B-04E4C9C9BA5C,intervalEnd,2022-04-11T23:46:52.836+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,5287DACF-0FF5-4D64-89FB-953D59B3B1D2,intervalBegin,2022-04-11T23:47:04.220+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,5287DACF-0FF5-4D64-89FB-953D59B3B1D2,intervalEnd,2022-04-11T23:47:05.476+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,E5BAFEE0-439A-4466-840A-ADAAFAE5E78F,intervalBegin,2022-04-12T00:00:20.040+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,6A900674-FEF8-4D52-BF8D-85B73EF21A3F,intervalBegin,2022-04-12T00:00:20.122+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,6A900674-FEF8-4D52-BF8D-85B73EF21A3F,intervalEnd,2022-04-12T00:00:20.122+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,E5BAFEE0-439A-4466-840A-ADAAFAE5E78F,intervalEnd,2022-04-12T00:00:30.162+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,A9E5C90C-5B33-4386-8C51-ED8B1183650C,intervalBegin,2022-04-12T00:06:31.790+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,A9E5C90C-5B33-4386-8C51-ED8B1183650C,intervalEnd,2022-04-12T00:06:33.434+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,55BCD4D6-DF5E-421B-B72B-6F48A64858EE,intervalBegin,2022-04-12T00:23:56.874+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,55BCD4D6-DF5E-421B-B72B-6F48A64858EE,intervalEnd,2022-04-12T00:30:20.597+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,272C25EB-6B22-4DCB-B9B3-2D6D0B56EEB1,intervalBegin,2022-04-12T00:55:44.301+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,272C25EB-6B22-4DCB-B9B3-2D6D0B56EEB1,intervalEnd,2022-04-12T00:55:45.689+04:00,access,,,,,,,,,,,
com.apple.weather,bundleID,location,65804834-90B8-4449-9485-155BAEA2CD04,intervalBegin,2022-04-12T02:25:00.765+04:00,access,,,,,,,,,,,
com.apple.weather,bundleID,location,65804834-90B8-4449-9485-155BAEA2CD04,intervalEnd,2022-04-12T02:25:10.830+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,D84D137B-EC67-48E8-9599-090A196F5A0F,intervalBegin,2022-04-12T02:32:54.231+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,D84D137B-EC67-48E8-9599-090A196F5A0F,intervalEnd,2022-04-12T02:32:55.715+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,3D2A2945-9DE7-4335-B35C-CEB408A81124,intervalBegin,2022-04-12T02:40:02.731+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,3D2A2945-9DE7-4335-B35C-CEB408A81124,intervalEnd,2022-04-12T02:40:18.658+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,C3F254B4-7949-4BDE-AB74-D55344F9B956,intervalBegin,2022-04-12T02:46:21.314+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,C680FA1D-6172-4BDF-A753-1431FF94A1CE,intervalBegin,2022-04-12T02:46:49.897+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,071DD8E9-572D-47D1-9B84-29BEBAEB3F4B,intervalBegin,2022-04-12T02:46:49.897+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,C3F254B4-7949-4BDE-AB74-D55344F9B956,intervalEnd,2022-04-12T02:46:54.793+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,C680FA1D-6172-4BDF-A753-1431FF94A1CE,intervalEnd,2022-04-12T02:47:29.045+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,071DD8E9-572D-47D1-9B84-29BEBAEB3F4B,intervalEnd,2022-04-12T02:47:31.025+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,C3173963-5389-4BD6-956C-DD1F2FAFBE12,intervalBegin,2022-04-12T02:49:50.021+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,02F2AAA9-2F57-459A-9DBC-E540F6E6CDBF,intervalBegin,2022-04-12T02:49:50.021+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,02F2AAA9-2F57-459A-9DBC-E540F6E6CDBF,intervalEnd,2022-04-12T02:50:29.034+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,C3173963-5389-4BD6-956C-DD1F2FAFBE12,intervalEnd,2022-04-12T02:50:31.021+04:00,access,,,,,,,,,,,
com.viber,bundleID,photos,414218AB-7A73-48BE-9FF3-E3592A4EC772,intervalBegin,2022-04-12T02:54:32.467+04:00,access,,,,,,,,,,,
com.viber,bundleID,photos,414218AB-7A73-48BE-9FF3-E3592A4EC772,intervalEnd,2022-04-12T02:54:32.467+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,1C152621-3BD8-4C4A-A5AA-EEA4F8198C97,intervalBegin,2022-04-12T03:11:49.166+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,1C152621-3BD8-4C4A-A5AA-EEA4F8198C97,intervalEnd,2022-04-12T03:11:50.691+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,60A288F6-1D2F-44F0-B615-8565FC4C52EF,intervalBegin,2022-04-12T03:26:56.560+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,60A288F6-1D2F-44F0-B615-8565FC4C52EF,intervalEnd,2022-04-12T03:27:31.041+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,266614C7-417C-4B28-8C60-354EAFF872B6,intervalBegin,2022-04-12T03:42:37.019+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,F6807DC4-DA08-48BE-B59B-9FD438B58144,intervalBegin,2022-04-12T03:42:37.184+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,266614C7-417C-4B28-8C60-354EAFF872B6,intervalEnd,2022-04-12T03:43:20.633+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,F6807DC4-DA08-48BE-B59B-9FD438B58144,intervalEnd,2022-04-12T03:43:49.114+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,5D00924B-1BBA-474E-9B96-4D67D7BB2717,intervalBegin,2022-04-12T03:46:51.847+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,6CC58E06-2728-4401-A440-B7AE5C394C41,intervalBegin,2022-04-12T03:46:51.847+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,6CC58E06-2728-4401-A440-B7AE5C394C41,intervalEnd,2022-04-12T03:47:29.061+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,5D00924B-1BBA-474E-9B96-4D67D7BB2717,intervalEnd,2022-04-12T03:47:31.034+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,65B0F90C-8D3A-4505-825D-51A5F57337B0,intervalBegin,2022-04-12T04:01:00.573+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,65B0F90C-8D3A-4505-825D-51A5F57337B0,intervalEnd,2022-04-12T04:01:04.224+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,8A155745-013C-40DA-AAF2-20BFE6B946F8,intervalBegin,2022-04-12T04:03:01.585+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,8A155745-013C-40DA-AAF2-20BFE6B946F8,intervalEnd,2022-04-12T04:03:02.191+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,C149E6BC-5E27-4ABB-95B7-D64E6C1DC86E,intervalBegin,2022-04-12T04:06:35.277+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,C149E6BC-5E27-4ABB-95B7-D64E6C1DC86E,intervalEnd,2022-04-12T04:07:18.433+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,771083D5-9274-4600-BDDE-15E36538C600,intervalBegin,2022-04-12T04:08:36.855+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,771083D5-9274-4600-BDDE-15E36538C600,intervalEnd,2022-04-12T04:08:52.621+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,F34A070D-E3AD-4D04-9ABB-BABDDFD9D645,intervalBegin,2022-04-12T04:09:40.138+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,F34A070D-E3AD-4D04-9ABB-BABDDFD9D645,intervalEnd,2022-04-12T04:09:40.394+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,61454792-AC95-4E57-942B-AE6538F7C90E,intervalBegin,2022-04-12T04:09:43.372+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,3D716BA2-AF41-4A81-8F15-9878F71D1871,intervalBegin,2022-04-12T04:10:00.731+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,3D716BA2-AF41-4A81-8F15-9878F71D1871,intervalEnd,2022-04-12T04:11:45.408+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,594320DA-E65A-4FB1-909E-BD80CC51DAF3,intervalBegin,2022-04-12T04:12:49.709+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,594320DA-E65A-4FB1-909E-BD80CC51DAF3,intervalEnd,2022-04-12T04:12:51.138+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,A93332C3-3574-4BDF-8230-16B945843A24,intervalBegin,2022-04-12T04:13:06.079+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,A93332C3-3574-4BDF-8230-16B945843A24,intervalEnd,2022-04-12T04:13:08.172+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,B385532A-8A2D-46E0-B470-54BEA24E3F2A,intervalBegin,2022-04-12T04:13:31.362+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,61454792-AC95-4E57-942B-AE6538F7C90E,intervalEnd,2022-04-12T04:13:31.580+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,B385532A-8A2D-46E0-B470-54BEA24E3F2A,intervalEnd,2022-04-12T04:14:16.255+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,893AFCFF-09C6-48B9-9208-9411937E0AC2,intervalBegin,2022-04-12T05:21:49.369+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,00E3A5BD-7026-4A02-8F5C-D6E736AF6667,intervalBegin,2022-04-12T05:22:05.750+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,00E3A5BD-7026-4A02-8F5C-D6E736AF6667,intervalEnd,2022-04-12T05:22:50.699+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,893AFCFF-09C6-48B9-9208-9411937E0AC2,intervalEnd,2022-04-12T05:23:04.290+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,744E307B-3C91-47AE-A810-956F84A56C21,intervalBegin,2022-04-12T06:22:58.171+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,3703303D-1469-4AE7-8AFE-061F0372F439,intervalBegin,2022-04-12T06:22:58.172+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,744E307B-3C91-47AE-A810-956F84A56C21,intervalEnd,2022-04-12T06:23:34.054+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,3703303D-1469-4AE7-8AFE-061F0372F439,intervalEnd,2022-04-12T06:23:43.167+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,37F3DAD9-0130-4415-BEBD-35A4348D65F7,intervalBegin,2022-04-12T06:28:56.024+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,37F3DAD9-0130-4415-BEBD-35A4348D65F7,intervalEnd,2022-04-12T06:28:57.113+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,69054ADD-1775-4AD7-B5C9-F224F127C26C,intervalBegin,2022-04-12T06:30:00.319+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,69054ADD-1775-4AD7-B5C9-F224F127C26C,intervalEnd,2022-04-12T06:30:01.427+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,A9408B0B-DDA0-49C9-9DAE-93C35F2CEA21,intervalBegin,2022-04-12T06:31:28.786+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,A9408B0B-DDA0-49C9-9DAE-93C35F2CEA21,intervalEnd,2022-04-12T06:32:00.571+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,8DFA8196-35AD-4287-A567-3750614B159E,intervalBegin,2022-04-12T06:32:01.212+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,8DFA8196-35AD-4287-A567-3750614B159E,intervalEnd,2022-04-12T06:32:02.057+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,E611499E-80A1-4736-89A3-51DE42A1DC1F,intervalBegin,2022-04-12T06:34:00.264+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,E611499E-80A1-4736-89A3-51DE42A1DC1F,intervalEnd,2022-04-12T06:34:00.494+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,78286811-C20B-413F-A890-20CA0E8DC11A,intervalBegin,2022-04-12T06:34:31.315+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,E04BFAA1-8ECA-448D-9C6A-79CDE5B8D8EC,intervalBegin,2022-04-12T06:34:31.330+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,78286811-C20B-413F-A890-20CA0E8DC11A,intervalEnd,2022-04-12T06:34:37.534+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,E04BFAA1-8ECA-448D-9C6A-79CDE5B8D8EC,intervalEnd,2022-04-12T06:36:27.183+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,F1C3C96F-5604-4B3A-8467-3E64D84BE1CD,intervalBegin,2022-04-12T07:23:24.344+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,78F9BB50-5E1A-4762-990F-20FC305AF9E6,intervalBegin,2022-04-12T07:23:24.345+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,78F9BB50-5E1A-4762-990F-20FC305AF9E6,intervalEnd,2022-04-12T07:24:09.331+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,F1C3C96F-5604-4B3A-8467-3E64D84BE1CD,intervalEnd,2022-04-12T07:24:39.156+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,B931DC80-EB8C-43CF-A443-E90A55467B71,intervalBegin,2022-04-12T07:37:26.905+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,B931DC80-EB8C-43CF-A443-E90A55467B71,intervalEnd,2022-04-12T07:37:27.378+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,ED51D589-B505-490B-8249-E8B17BA2FAD3,intervalBegin,2022-04-12T07:38:02.949+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,ED51D589-B505-490B-8249-E8B17BA2FAD3,intervalEnd,2022-04-12T07:38:20.667+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,162B63DB-0F54-40CF-BE6C-C2F4BF0D3BE0,intervalBegin,2022-04-12T07:41:06.761+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,162B63DB-0F54-40CF-BE6C-C2F4BF0D3BE0,intervalEnd,2022-04-12T07:41:38.042+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,FB651C71-182A-450C-A57F-AEC7FA152DF3,intervalBegin,2022-04-12T07:43:05.654+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,FB651C71-182A-450C-A57F-AEC7FA152DF3,intervalEnd,2022-04-12T07:43:05.891+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,10F23413-194E-40BA-861B-1BFB45E20EB6,intervalBegin,2022-04-12T07:43:12.900+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,4468A67E-C458-4377-A898-A4FD9C0651F0,intervalBegin,2022-04-12T07:43:13.322+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,4468A67E-C458-4377-A898-A4FD9C0651F0,intervalEnd,2022-04-12T07:43:58.084+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,10F23413-194E-40BA-861B-1BFB45E20EB6,intervalEnd,2022-04-12T07:45:27.608+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,1776CA0B-FE2B-4A83-8E0C-1FEAAF8A6C51,intervalBegin,2022-04-12T08:04:21.316+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,1776CA0B-FE2B-4A83-8E0C-1FEAAF8A6C51,intervalEnd,2022-04-12T08:05:06.081+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,B3F6A1A0-D654-4948-9EBC-DA82B83396D7,intervalBegin,2022-04-12T08:13:04.360+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,124BE4B0-848B-43EC-B31F-CD2AA36858D3,intervalBegin,2022-04-12T08:13:04.361+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,B3F6A1A0-D654-4948-9EBC-DA82B83396D7,intervalEnd,2022-04-12T08:13:05.285+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,48E129C6-2FA8-45F6-87E4-8817FC112495,intervalBegin,2022-04-12T08:13:10.013+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,8B777F80-DB64-405F-A4EA-1E9185A3F576,intervalBegin,2022-04-12T08:13:11.710+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,8B777F80-DB64-405F-A4EA-1E9185A3F576,intervalEnd,2022-04-12T08:13:13.283+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,124BE4B0-848B-43EC-B31F-CD2AA36858D3,intervalEnd,2022-04-12T08:13:25.770+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,48E129C6-2FA8-45F6-87E4-8817FC112495,intervalEnd,2022-04-12T08:13:40.412+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,CD85478E-380C-4539-8446-8388E974421C,intervalBegin,2022-04-12T08:25:30.677+04:00,access,,,,,,,,,,,
com.google.photos,bundleID,photos,EFD848C7-73AC-4FED-A5BF-57C39F356666,intervalBegin,2022-04-12T08:25:34.100+04:00,access,,,,,,,,,,,
com.google.photos,bundleID,photos,4658F33A-E741-45B3-BFC6-6B7971A4A2E2,intervalBegin,2022-04-12T08:25:34.128+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,CD85478E-380C-4539-8446-8388E974421C,intervalEnd,2022-04-12T08:25:39.785+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,26977865-6A6A-492D-AD08-E329241D74EF,intervalBegin,2022-04-12T08:25:41.073+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,26977865-6A6A-492D-AD08-E329241D74EF,intervalEnd,2022-04-12T08:25:53.071+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,0E2171F8-A387-47DF-9E84-9A937F5572F5,intervalBegin,2022-04-12T08:25:53.146+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,0E2171F8-A387-47DF-9E84-9A937F5572F5,intervalEnd,2022-04-12T08:25:58.277+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,281F26F8-087B-4945-86D0-C13C3FA61539,intervalBegin,2022-04-12T08:25:59.948+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,281F26F8-087B-4945-86D0-C13C3FA61539,intervalEnd,2022-04-12T08:26:15.646+04:00,access,,,,,,,,,,,
com.google.photos,bundleID,photos,EFD848C7-73AC-4FED-A5BF-57C39F356666,intervalEnd,2022-04-12T08:26:18.996+04:00,access,,,,,,,,,,,
com.google.photos,bundleID,photos,4658F33A-E741-45B3-BFC6-6B7971A4A2E2,intervalEnd,2022-04-12T08:26:34.137+04:00,access,,,,,,,,,,,
com.google.photos,bundleID,photos,A21ABF8A-715B-460D-8F11-CCC15BAA57E2,intervalBegin,2022-04-12T08:27:05.782+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,40564877-7E4B-4078-945C-7EAF8569C875,intervalBegin,2022-04-12T08:27:09.402+04:00,access,,,,,,,,,,,
com.google.photos,bundleID,photos,A21ABF8A-715B-460D-8F11-CCC15BAA57E2,intervalEnd,2022-04-12T08:27:11.103+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,40564877-7E4B-4078-945C-7EAF8569C875,intervalEnd,2022-04-12T08:27:19.499+04:00,access,,,,,,,,,,,
com.google.photos,bundleID,photos,A059A757-C775-4EA1-9460-49311FEED930,intervalBegin,2022-04-12T08:33:13.710+04:00,access,,,,,,,,,,,
com.google.photos,bundleID,photos,A059A757-C775-4EA1-9460-49311FEED930,intervalEnd,2022-04-12T08:33:13.712+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,25627397-9E47-4D63-86D5-49D7F2678221,intervalBegin,2022-04-12T08:50:02.729+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,25627397-9E47-4D63-86D5-49D7F2678221,intervalEnd,2022-04-12T08:50:36.122+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,1FB7ECCE-6CA6-499C-99E1-4F1D942C8387,intervalBegin,2022-04-12T09:14:01.933+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,1FB7ECCE-6CA6-499C-99E1-4F1D942C8387,intervalEnd,2022-04-12T09:14:11.947+04:00,access,,,,,,,,,,,
com.viber,bundleID,contacts,21DFA067-B8CE-4420-AD54-D75D3DAEADA5,intervalBegin,2022-04-12T09:33:58.415+04:00,access,,,,,,,,,,,
com.viber,bundleID,contacts,21DFA067-B8CE-4420-AD54-D75D3DAEADA5,intervalEnd,2022-04-12T09:34:43.362+04:00,access,,,,,,,,,,,
com.viber,bundleID,contacts,4118C4AC-0FDB-402F-9F01-86BD97174838,intervalBegin,2022-04-12T09:34:53.283+04:00,access,,,,,,,,,,,
com.viber,bundleID,contacts,4118C4AC-0FDB-402F-9F01-86BD97174838,intervalEnd,2022-04-12T09:35:38.163+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,053B8A74-7C1C-4E08-B2A5-20B85D65B1A2,intervalBegin,2022-04-12T09:37:52.971+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,053B8A74-7C1C-4E08-B2A5-20B85D65B1A2,intervalEnd,2022-04-12T09:38:01.514+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,CE5FB5DE-1AD1-43E7-9C9B-C7E8D251DAF0,intervalBegin,2022-04-12T09:39:10.238+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,CE5FB5DE-1AD1-43E7-9C9B-C7E8D251DAF0,intervalEnd,2022-04-12T09:39:15.557+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,F62511B4-9D69-47F4-BBAC-E5947C8F892B,intervalBegin,2022-04-12T09:39:16.695+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,F62511B4-9D69-47F4-BBAC-E5947C8F892B,intervalEnd,2022-04-12T09:39:27.367+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,F14E26C5-03BD-43C1-8DFD-6573F602DE53,intervalBegin,2022-04-12T09:40:29.812+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,F14E26C5-03BD-43C1-8DFD-6573F602DE53,intervalEnd,2022-04-12T09:40:31.589+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,F13065ED-5F13-4C79-B03D-A1E13FF445AF,intervalBegin,2022-04-12T09:46:31.682+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,F08C6181-B1D2-4EA8-956B-EF0592B981CA,intervalBegin,2022-04-12T09:46:32.084+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,F13065ED-5F13-4C79-B03D-A1E13FF445AF,intervalEnd,2022-04-12T09:46:41.689+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,F08C6181-B1D2-4EA8-956B-EF0592B981CA,intervalEnd,2022-04-12T09:46:43.114+04:00,access,,,,,,,,,,,
